4 heuristics, new coefficients from the paper, fitness = rowsCleared - avgNumHoles - avgHeight
2018-04-13 3:48:21,2018-04-13 3:48:21,586
2018-04-13 3:48:21,2018-04-13 3:48:24,1689
2018-04-13 3:48:20,2018-04-13 3:48:24,2985
2018-04-13 3:48:24,2018-04-13 3:48:25,1033
2018-04-13 3:48:25,2018-04-13 3:48:26,340
2018-04-13 3:48:26,2018-04-13 3:48:27,888
2018-04-13 3:48:27,2018-04-13 3:48:27,275
2018-04-13 3:48:27,2018-04-13 3:48:27,78
2018-04-13 3:48:27,2018-04-13 3:48:30,2238
2018-04-13 3:48:30,2018-04-13 3:48:31,463
2018-04-13 3:48:24,2018-04-13 3:48:32,5414
2018-04-13 3:48:31,2018-04-13 3:48:34,2008
2018-04-13 3:48:34,2018-04-13 3:48:35,1139
2018-04-13 3:48:35,2018-04-13 3:48:36,98
2018-04-13 3:48:36,2018-04-13 3:48:36,178
2018-04-13 3:48:36,2018-04-13 3:48:36,155
2018-04-13 3:48:36,2018-04-13 3:48:36,184
2018-04-13 3:48:36,2018-04-13 3:48:37,205
2018-04-13 3:48:32,2018-04-13 3:48:38,4240
2018-04-13 3:48:37,2018-04-13 3:48:38,969
2018-04-13 3:48:38,2018-04-13 3:48:40,1761
2018-04-13 3:48:38,2018-04-13 3:48:40,1636
2018-04-13 3:48:40,2018-04-13 3:48:41,577
2018-04-13 3:48:41,2018-04-13 3:48:41,365
2018-04-13 3:48:41,2018-04-13 3:48:41,39
2018-04-13 3:48:41,2018-04-13 3:48:42,149
2018-04-13 3:48:42,2018-04-13 3:48:42,223
2018-04-13 3:48:40,2018-04-13 3:48:42,1609
2018-04-13 3:48:42,2018-04-13 3:48:45,2001
2018-04-13 3:48:42,2018-04-13 3:48:46,2578
2018-04-13 3:48:46,2018-04-13 3:48:46,62
2018-04-13 3:48:46,2018-04-13 3:48:46,267
2018-04-13 3:48:46,2018-04-13 3:48:46,137
2018-04-13 3:48:45,2018-04-13 3:48:46,1075
2018-04-13 3:48:46,2018-04-13 3:48:48,1378
2018-04-13 3:48:46,2018-04-13 3:48:48,1425
2018-04-13 3:48:48,2018-04-13 3:48:48,125
2018-04-13 3:48:48,2018-04-13 3:48:50,1126
2018-04-13 3:48:50,2018-04-13 3:48:50,166
2018-04-13 3:48:50,2018-04-13 3:48:51,525
2018-04-13 3:48:48,2018-04-13 3:48:52,2405
2018-04-13 3:48:51,2018-04-13 3:48:52,839
2018-04-13 3:48:52,2018-04-13 3:48:54,1230
2018-04-13 3:48:54,2018-04-13 3:48:54,100
2018-04-13 3:48:54,2018-04-13 3:48:54,229
2018-04-13 3:48:54,2018-04-13 3:48:54,188
2018-04-13 3:48:52,2018-04-13 3:48:55,2265
2018-04-13 3:48:54,2018-04-13 3:48:56,1439
2018-04-13 3:48:55,2018-04-13 3:48:56,1167
2018-04-13 3:48:56,2018-04-13 3:48:57,152
2018-04-13 3:48:57,2018-04-13 3:48:57,88
2018-04-13 3:48:57,2018-04-13 3:48:57,361
2018-04-13 3:48:57,2018-04-13 3:48:57,61
2018-04-13 3:48:57,2018-04-13 3:48:58,175
2018-04-13 3:48:58,2018-04-13 3:49:00,1782
2018-04-13 3:49:00,2018-04-13 3:49:00,37
2018-04-13 3:49:00,2018-04-13 3:49:00,368
2018-04-13 3:49:00,2018-04-13 3:49:02,888
2018-04-13 3:49:02,2018-04-13 3:49:03,670
2018-04-13 3:49:03,2018-04-13 3:49:03,352
2018-04-13 3:49:03,2018-04-13 3:49:05,1190
2018-04-13 3:49:05,2018-04-13 3:49:05,440
2018-04-13 3:49:05,2018-04-13 3:49:06,977
2018-04-13 3:48:56,2018-04-13 3:49:07,7876
2018-04-13 3:49:06,2018-04-13 3:49:08,960
2018-04-13 3:49:07,2018-04-13 3:49:09,910
2018-04-13 3:49:08,2018-04-13 3:49:09,1292
2018-04-13 3:49:09,2018-04-13 3:49:10,155
2018-04-13 3:49:10,2018-04-13 3:49:10,265
2018-04-13 3:49:10,2018-04-13 3:49:10,261
2018-04-13 3:49:09,2018-04-13 3:49:11,1502
2018-04-13 3:49:10,2018-04-13 3:49:11,581
2018-04-13 3:49:11,2018-04-13 3:49:13,1517
2018-04-13 3:49:13,2018-04-13 3:49:14,196
2018-04-13 3:49:11,2018-04-13 3:49:15,2306
2018-04-13 3:49:15,2018-04-13 3:49:16,367
2018-04-13 3:49:16,2018-04-13 3:49:18,973
2018-04-13 3:49:14,2018-04-13 3:49:18,1747
2018-04-13 3:49:18,2018-04-13 3:49:18,199
2018-04-13 3:49:18,2018-04-13 3:49:19,723
2018-04-13 3:49:19,2018-04-13 3:49:19,63
2018-04-13 3:49:18,2018-04-13 3:49:20,1265
2018-04-13 3:49:20,2018-04-13 3:49:20,198
2018-04-13 3:49:20,2018-04-13 3:49:21,386
2018-04-13 3:49:21,2018-04-13 3:49:21,336
2018-04-13 3:49:21,2018-04-13 3:49:22,712
2018-04-13 3:49:22,2018-04-13 3:49:22,54
2018-04-13 3:49:19,2018-04-13 3:49:25,4509
2018-04-13 3:49:22,2018-04-13 3:49:26,2412
2018-04-13 3:49:25,2018-04-13 3:49:26,314
2018-04-13 3:49:26,2018-04-13 3:49:27,645
2018-04-13 3:49:27,2018-04-13 3:49:27,275
2018-04-13 3:49:26,2018-04-13 3:49:27,1097
2018-04-13 3:49:27,2018-04-13 3:49:27,45
2018-04-13 3:49:27,2018-04-13 3:49:27,76
2018-04-13 3:49:27,2018-04-13 3:49:27,76
2018-04-13 3:49:27,2018-04-13 3:49:28,682
2018-04-13 3:49:27,2018-04-13 3:49:30,1815
2018-04-13 3:49:28,2018-04-13 3:49:30,1095
2018-04-13 3:49:30,2018-04-13 3:49:31,684
2018-04-13 3:49:31,2018-04-13 3:49:31,36
2018-04-13 3:49:31,2018-04-13 3:49:31,207
2018-04-13 3:49:31,2018-04-13 3:49:31,124
2018-04-13 3:49:30,2018-04-13 3:49:34,2195
2018-04-13 3:49:32,2018-04-13 3:49:36,1467
2018-04-13 3:49:36,2018-04-13 3:49:37,350
2018-04-13 3:49:34,2018-04-13 3:49:37,1097
2018-04-13 3:49:37,2018-04-13 3:49:38,432
2018-04-13 3:49:38,2018-04-13 3:49:41,816
2018-04-13 3:49:41,2018-04-13 3:49:42,570
2018-04-13 3:49:42,2018-04-13 3:49:44,479
2018-04-13 3:49:37,2018-04-13 3:49:46,2704
2018-04-13 3:49:46,2018-04-13 3:49:47,219
2018-04-13 3:49:47,2018-04-13 3:49:47,78
2018-04-13 3:49:47,2018-04-13 3:49:49,468
2018-04-13 3:49:44,2018-04-13 3:49:50,2169
2018-04-13 3:49:49,2018-04-13 3:49:51,660
2018-04-13 3:49:50,2018-04-13 3:49:53,866
2018-04-13 3:49:53,2018-04-13 3:49:58,1587
2018-04-13 3:49:58,2018-04-13 3:50:01,809
2018-04-13 3:50:01,2018-04-13 3:50:03,563
2018-04-13 3:50:03,2018-04-13 3:50:03,29
2018-04-13 3:49:51,2018-04-13 3:50:04,4050
2018-04-13 3:50:03,2018-04-13 3:50:04,495
2018-04-13 3:50:04,2018-04-13 3:50:05,215
2018-04-13 3:50:04,2018-04-13 3:50:06,734
2018-04-13 3:50:05,2018-04-13 3:50:07,441
2018-04-13 3:50:07,2018-04-13 3:50:08,350
2018-04-13 3:50:06,2018-04-13 3:50:11,1638
2018-04-13 3:50:08,2018-04-13 3:50:14,1906
2018-04-13 3:50:14,2018-04-13 3:50:14,188
2018-04-13 3:50:11,2018-04-13 3:50:17,1686
2018-04-13 3:50:14,2018-04-13 3:50:18,1209
2018-04-13 3:50:18,2018-04-13 3:50:20,353
2018-04-13 3:50:20,2018-04-13 3:50:20,41
2018-04-13 3:50:20,2018-04-13 3:50:20,158
2018-04-13 3:50:17,2018-04-13 3:50:21,1117
2018-04-13 3:50:20,2018-04-13 3:50:21,355
2018-04-13 3:50:21,2018-04-13 3:50:22,265
2018-04-13 3:50:21,2018-04-13 3:50:22,492
2018-04-13 3:50:22,2018-04-13 3:50:23,67
2018-04-13 3:50:23,2018-04-13 3:50:23,227
2018-04-13 3:50:22,2018-04-13 3:50:26,1053
2018-04-13 3:50:23,2018-04-13 3:50:26,787
2018-04-13 3:50:26,2018-04-13 3:50:26,204
2018-04-13 3:50:26,2018-04-13 3:50:28,576
2018-04-13 3:50:28,2018-04-13 3:50:29,88
2018-04-13 3:50:29,2018-04-13 3:50:32,1105
2018-04-13 3:50:26,2018-04-13 3:50:34,2373
2018-04-13 3:50:32,2018-04-13 3:50:34,579
2018-04-13 3:50:34,2018-04-13 3:50:36,775
2018-04-13 3:50:34,2018-04-13 3:50:38,1046
2018-04-13 3:50:38,2018-04-13 3:50:39,491
2018-04-13 3:50:39,2018-04-13 3:50:41,818
2018-04-13 3:50:41,2018-04-13 3:50:42,387
2018-04-13 3:50:36,2018-04-13 3:50:44,2470
2018-04-13 3:50:44,2018-04-13 3:50:44,8
2018-04-13 3:50:44,2018-04-13 3:50:45,530
2018-04-13 3:50:42,2018-04-13 3:50:46,1139
2018-04-13 3:50:45,2018-04-13 3:50:46,283
2018-04-13 3:50:46,2018-04-13 3:50:46,164
2018-04-13 3:50:46,2018-04-13 3:50:47,296
2018-04-13 3:50:46,2018-04-13 3:50:48,374
2018-04-13 3:50:48,2018-04-13 3:50:49,265
2018-04-13 3:50:49,2018-04-13 3:50:51,625
2018-04-13 3:50:51,2018-04-13 3:50:53,604
2018-04-13 3:50:53,2018-04-13 3:50:53,134
2018-04-13 3:50:53,2018-04-13 3:50:53,49
2018-04-13 3:50:47,2018-04-13 3:50:54,1897
2018-04-13 3:50:53,2018-04-13 3:50:55,678
2018-04-13 3:50:55,2018-04-13 3:51:03,2368
2018-04-13 3:51:03,2018-04-13 3:51:04,365
2018-04-13 3:50:54,2018-04-13 3:51:06,3887
2018-04-13 3:51:04,2018-04-13 3:51:07,750
2018-04-13 3:51:07,2018-04-13 3:51:08,514
2018-04-13 3:51:08,2018-04-13 3:51:11,632
2018-04-13 3:51:11,2018-04-13 3:51:11,126
2018-04-13 3:51:11,2018-04-13 3:51:14,833
2018-04-13 3:51:14,2018-04-13 3:51:14,237
2018-04-13 3:51:14,2018-04-13 3:51:15,157
2018-04-13 3:51:06,2018-04-13 3:51:19,3749
2018-04-13 3:51:19,2018-04-13 3:51:20,340
2018-04-13 3:51:15,2018-04-13 3:51:23,2543
2018-04-13 3:51:23,2018-04-13 3:51:25,663
2018-04-13 3:51:25,2018-04-13 3:51:27,518
2018-04-13 3:51:27,2018-04-13 3:51:27,105
2018-04-13 3:51:27,2018-04-13 3:51:28,217
2018-04-13 3:51:28,2018-04-13 3:51:28,93
2018-04-13 3:51:28,2018-04-13 3:51:29,178
2018-04-13 3:51:29,2018-04-13 3:51:31,604
2018-04-13 3:51:31,2018-04-13 3:51:31,121
2018-04-13 3:51:31,2018-04-13 3:51:34,915
2018-04-13 3:51:34,2018-04-13 3:51:35,265
2018-04-13 3:51:35,2018-04-13 3:51:37,486
2018-04-13 3:51:20,2018-04-13 3:51:38,5593
2018-04-13 3:51:37,2018-04-13 3:51:39,468
2018-04-13 3:51:39,2018-04-13 3:51:41,773
2018-04-13 3:51:41,2018-04-13 3:51:43,610
2018-04-13 3:51:38,2018-04-13 3:51:43,1461
2018-04-13 3:51:43,2018-04-13 3:51:43,0
2018-04-13 3:51:43,2018-04-13 3:51:44,210
2018-04-13 3:51:44,2018-04-13 3:51:44,100
2018-04-13 3:51:43,2018-04-13 3:51:46,1023
2018-04-13 3:51:46,2018-04-13 3:51:49,850
2018-04-13 3:51:49,2018-04-13 3:51:53,1244
2018-04-13 3:51:53,2018-04-13 3:51:54,312
2018-04-13 3:51:54,2018-04-13 3:51:56,510
2018-04-13 3:51:56,2018-04-13 3:51:57,393
2018-04-13 3:51:57,2018-04-13 3:51:58,47
2018-04-13 3:51:58,2018-04-13 3:51:59,302
2018-04-13 3:51:59,2018-04-13 3:51:59,120
2018-04-13 3:51:44,2018-04-13 3:52:01,5037
2018-04-13 3:51:59,2018-04-13 3:52:02,961
2018-04-13 3:52:02,2018-04-13 3:52:03,97
2018-04-13 3:52:03,2018-04-13 3:52:06,889
2018-04-13 3:52:01,2018-04-13 3:52:06,1546
2018-04-13 3:52:06,2018-04-13 3:52:07,450
2018-04-13 3:52:07,2018-04-13 3:52:09,643
2018-04-13 3:52:06,2018-04-13 3:52:10,963
2018-04-13 3:52:10,2018-04-13 3:52:12,638
2018-04-13 3:52:09,2018-04-13 3:52:14,1513
2018-04-13 3:52:14,2018-04-13 3:52:18,1020
2018-04-13 3:52:18,2018-04-13 3:52:21,891
2018-04-13 3:52:21,2018-04-13 3:52:22,462
2018-04-13 3:52:12,2018-04-13 3:52:22,3191
2018-04-13 3:52:22,2018-04-13 3:52:22,132
2018-04-13 3:52:22,2018-04-13 3:52:25,745
2018-04-13 3:52:25,2018-04-13 3:52:27,694
2018-04-13 3:52:22,2018-04-13 3:52:28,1719
2018-04-13 3:52:27,2018-04-13 3:52:28,333
2018-04-13 3:52:28,2018-04-13 3:52:29,77
2018-04-13 3:52:28,2018-04-13 3:52:30,602
2018-04-13 3:52:30,2018-04-13 3:52:32,908
2018-04-13 3:52:29,2018-04-13 3:52:33,2049
2018-04-13 3:52:33,2018-04-13 3:52:33,456
2018-04-13 3:52:33,2018-04-13 3:52:33,143
2018-04-13 3:52:33,2018-04-13 3:52:34,102
2018-04-13 3:52:34,2018-04-13 3:52:35,987
2018-04-13 3:52:35,2018-04-13 3:52:35,74
2018-04-13 3:52:35,2018-04-13 3:52:36,405
2018-04-13 3:52:36,2018-04-13 3:52:36,387
2018-04-13 3:52:36,2018-04-13 3:52:36,287
2018-04-13 3:52:36,2018-04-13 3:52:37,417
2018-04-13 3:52:37,2018-04-13 3:52:39,1636
2018-04-13 3:52:39,2018-04-13 3:52:41,1144
2018-04-13 3:52:41,2018-04-13 3:52:42,917
2018-04-13 3:52:42,2018-04-13 3:52:42,138
2018-04-13 3:52:42,2018-04-13 3:52:43,442
2018-04-13 3:52:43,2018-04-13 3:52:43,0
2018-04-13 3:52:43,2018-04-13 3:52:43,217
2018-04-13 3:52:43,2018-04-13 3:52:43,242
2018-04-13 3:52:43,2018-04-13 3:52:44,163
2018-04-13 3:52:44,2018-04-13 3:52:44,113
2018-04-13 3:52:44,2018-04-13 3:52:44,255
2018-04-13 3:52:44,2018-04-13 3:52:45,736
2018-04-13 3:52:32,2018-04-13 3:52:45,10181
2018-04-13 3:52:45,2018-04-13 3:52:46,420
2018-04-13 3:52:46,2018-04-13 3:52:48,1630
2018-04-13 3:52:48,2018-04-13 3:52:50,1635
2018-04-13 3:52:50,2018-04-13 3:52:50,296
2018-04-13 3:52:45,2018-04-13 3:52:50,3853
2018-04-13 3:52:50,2018-04-13 3:52:51,370
2018-04-13 3:52:51,2018-04-13 3:52:51,174
2018-04-13 3:52:51,2018-04-13 3:52:52,498
2018-04-13 3:52:52,2018-04-13 3:52:52,308
2018-04-13 3:52:52,2018-04-13 3:52:53,288
2018-04-13 3:52:50,2018-04-13 3:52:53,1974
2018-04-13 3:52:53,2018-04-13 3:52:54,929
2018-04-13 3:52:54,2018-04-13 3:52:54,440
2018-04-13 3:52:53,2018-04-13 3:52:55,1136
2018-04-13 3:52:54,2018-04-13 3:52:55,700
2018-04-13 3:52:55,2018-04-13 3:52:57,991
2018-04-13 3:52:57,2018-04-13 3:52:57,410
2018-04-13 3:52:57,2018-04-13 3:52:58,308
2018-04-13 3:52:58,2018-04-13 3:52:58,289
2018-04-13 3:52:58,2018-04-13 3:52:58,334
2018-04-13 3:52:58,2018-04-13 3:53:00,1083
2018-04-13 3:53:00,2018-04-13 3:53:00,461
2018-04-13 3:53:00,2018-04-13 3:53:01,165
2018-04-13 3:53:01,2018-04-13 3:53:01,232
2018-04-13 3:52:55,2018-04-13 3:53:01,5117
2018-04-13 3:53:01,2018-04-13 3:53:02,1014
2018-04-13 3:53:02,2018-04-13 3:53:03,410
2018-04-13 3:53:03,2018-04-13 3:53:03,0
2018-04-13 3:53:03,2018-04-13 3:53:03,146
2018-04-13 3:53:03,2018-04-13 3:53:04,1006
2018-04-13 3:53:01,2018-04-13 3:53:05,2374
2018-04-13 3:53:04,2018-04-13 3:53:05,508
2018-04-13 3:53:05,2018-04-13 3:53:05,344
2018-04-13 3:53:05,2018-04-13 3:53:06,181
2018-04-13 3:53:05,2018-04-13 3:53:06,1382
2018-04-13 3:53:06,2018-04-13 3:53:07,1038
2018-04-13 3:53:07,2018-04-13 3:53:08,805
2018-04-13 3:53:08,2018-04-13 3:53:09,570
2018-04-13 3:53:09,2018-04-13 3:53:09,483
2018-04-13 3:53:09,2018-04-13 3:53:10,143
2018-04-13 3:53:10,2018-04-13 3:53:10,315
2018-04-13 3:53:10,2018-04-13 3:53:11,579
2018-04-13 3:53:11,2018-04-13 3:53:11,318
2018-04-13 3:53:11,2018-04-13 3:53:11,46
2018-04-13 3:53:11,2018-04-13 3:53:14,2283
2018-04-13 3:53:14,2018-04-13 3:53:15,358
2018-04-13 3:53:15,2018-04-13 3:53:17,1609
2018-04-13 3:53:17,2018-04-13 3:53:17,168
2018-04-13 3:53:17,2018-04-13 3:53:18,511
2018-04-13 3:53:18,2018-04-13 3:53:19,884
2018-04-13 3:53:19,2018-04-13 3:53:20,441
2018-04-13 3:53:20,2018-04-13 3:53:21,1174
2018-04-13 3:53:21,2018-04-13 3:53:21,159
2018-04-13 3:53:21,2018-04-13 3:53:22,358
2018-04-13 3:53:22,2018-04-13 3:53:22,332
2018-04-13 3:53:22,2018-04-13 3:53:24,834
2018-04-13 3:53:24,2018-04-13 3:53:25,128
2018-04-13 3:53:25,2018-04-13 3:53:25,92
2018-04-13 3:53:25,2018-04-13 3:53:25,189
2018-04-13 3:53:25,2018-04-13 3:53:27,518
2018-04-13 3:53:27,2018-04-13 3:53:28,585
2018-04-13 3:53:28,2018-04-13 3:53:28,248
2018-04-13 3:53:28,2018-04-13 3:53:31,2060
2018-04-13 3:53:31,2018-04-13 3:53:32,267
2018-04-13 3:53:32,2018-04-13 3:53:32,235
2018-04-13 3:53:32,2018-04-13 3:53:32,38
2018-04-13 3:53:32,2018-04-13 3:53:33,1106
2018-04-13 3:53:33,2018-04-13 3:53:34,68
2018-04-13 3:53:34,2018-04-13 3:53:34,577
2018-04-13 3:53:34,2018-04-13 3:53:34,128
2018-04-13 3:53:35,2018-04-13 3:53:37,1812
2018-04-13 3:53:37,2018-04-13 3:53:37,198
2018-04-13 3:53:37,2018-04-13 3:53:37,101
2018-04-13 3:53:37,2018-04-13 3:53:37,82
2018-04-13 3:53:37,2018-04-13 3:53:37,7
2018-04-13 3:53:38,2018-04-13 3:53:38,666
2018-04-13 3:53:38,2018-04-13 3:53:39,349
2018-04-13 3:53:39,2018-04-13 3:53:39,367
2018-04-13 3:53:39,2018-04-13 3:53:40,318
2018-04-13 3:53:40,2018-04-13 3:53:40,138
2018-04-13 3:53:40,2018-04-13 3:53:41,588
2018-04-13 3:53:41,2018-04-13 3:53:41,308
2018-04-13 3:53:41,2018-04-13 3:53:41,111
2018-04-13 3:53:41,2018-04-13 3:53:42,280
2018-04-13 3:53:42,2018-04-13 3:53:42,297
2018-04-13 3:53:42,2018-04-13 3:53:43,475
2018-04-13 3:53:43,2018-04-13 3:53:44,991
2018-04-13 3:53:44,2018-04-13 3:53:45,900
2018-04-13 3:53:45,2018-04-13 3:53:46,75
2018-04-13 3:53:46,2018-04-13 3:53:46,141
2018-04-13 3:53:46,2018-04-13 3:53:46,266
2018-04-13 3:53:46,2018-04-13 3:53:46,207
2018-04-13 3:53:46,2018-04-13 3:53:48,1467
2018-04-13 3:53:48,2018-04-13 3:53:50,1567
2018-04-13 3:53:50,2018-04-13 3:53:53,1248
2018-04-13 3:53:53,2018-04-13 3:53:53,288
2018-04-13 3:53:53,2018-04-13 3:53:54,216
2018-04-13 3:53:54,2018-04-13 3:53:56,2061
2018-04-13 3:53:56,2018-04-13 3:53:57,261
2018-04-13 3:53:57,2018-04-13 3:53:58,1295
2018-04-13 3:53:58,2018-04-13 3:54:00,1179
2018-04-13 3:54:00,2018-04-13 3:54:01,809
2018-04-13 3:54:01,2018-04-13 3:54:01,429
2018-04-13 3:54:01,2018-04-13 3:54:02,119
2018-04-13 3:54:02,2018-04-13 3:54:02,265
2018-04-13 3:54:02,2018-04-13 3:54:02,80
2018-04-13 3:54:02,2018-04-13 3:54:02,197
2018-04-13 3:54:02,2018-04-13 3:54:03,640
2018-04-13 3:54:03,2018-04-13 3:54:04,324
2018-04-13 3:54:04,2018-04-13 3:54:04,91
2018-04-13 3:54:04,2018-04-13 3:54:05,739
2018-04-13 3:54:05,2018-04-13 3:54:05,56
2018-04-13 3:54:05,2018-04-13 3:54:05,259
2018-04-13 3:54:05,2018-04-13 3:54:06,739
2018-04-13 3:54:06,2018-04-13 3:54:06,96
2018-04-13 3:54:06,2018-04-13 3:54:07,352
2018-04-13 3:54:07,2018-04-13 3:54:07,252
2018-04-13 3:54:07,2018-04-13 3:54:08,579
2018-04-13 3:54:08,2018-04-13 3:54:09,566
2018-04-13 3:54:09,2018-04-13 3:54:09,174
2018-04-13 3:54:09,2018-04-13 3:54:10,179
2018-04-13 3:54:10,2018-04-13 3:54:10,552
2018-04-13 3:54:10,2018-04-13 3:54:12,1000
2018-04-13 3:54:12,2018-04-13 3:54:13,646
2018-04-13 3:54:13,2018-04-13 3:54:14,948
2018-04-13 3:54:14,2018-04-13 3:54:15,233
2018-04-13 3:54:15,2018-04-13 3:54:15,101
2018-04-13 3:54:15,2018-04-13 3:54:15,180
2018-04-13 3:54:15,2018-04-13 3:54:16,394
2018-04-13 3:54:16,2018-04-13 3:54:17,801
2018-04-13 3:54:17,2018-04-13 3:54:18,495
2018-04-13 3:54:18,2018-04-13 3:54:18,174
2018-04-13 3:54:18,2018-04-13 3:54:18,287
2018-04-13 3:54:18,2018-04-13 3:54:19,396
2018-04-13 3:54:19,2018-04-13 3:54:19,236
2018-04-13 3:54:19,2018-04-13 3:54:21,851
2018-04-13 3:54:21,2018-04-13 3:54:22,266
2018-04-13 3:54:22,2018-04-13 3:54:24,637
2018-04-13 3:54:24,2018-04-13 3:54:25,308
2018-04-13 3:54:25,2018-04-13 3:54:26,11
2018-04-13 3:54:26,2018-04-13 3:54:26,182
2018-04-13 3:54:26,2018-04-13 3:54:32,1579
2018-04-13 3:54:32,2018-04-13 3:54:34,559
2018-04-13 3:54:34,2018-04-13 3:54:34,41
2018-04-13 3:54:34,2018-04-13 3:54:39,1375
2018-04-13 3:54:39,2018-04-13 3:54:39,192
2018-04-13 3:54:39,2018-04-13 3:54:41,468
2018-04-13 3:54:41,2018-04-13 3:54:42,343
2018-04-13 3:54:42,2018-04-13 3:54:47,1326
2018-04-13 3:54:47,2018-04-13 3:54:48,173
2018-04-13 3:54:48,2018-04-13 3:54:49,519
2018-04-13 3:54:49,2018-04-13 3:54:50,172
2018-04-13 3:54:50,2018-04-13 3:54:56,1670
2018-04-13 3:54:56,2018-04-13 3:55:00,1303
2018-04-13 3:55:00,2018-04-13 3:55:01,250
2018-04-13 3:55:01,2018-04-13 3:55:04,618
2018-04-13 3:55:04,2018-04-13 3:55:10,2042
2018-04-13 3:55:10,2018-04-13 3:55:11,97
2018-04-13 3:55:11,2018-04-13 3:55:12,440
2018-04-13 3:55:12,2018-04-13 3:55:13,187
2018-04-13 3:55:13,2018-04-13 3:55:17,1089
2018-04-13 3:55:17,2018-04-13 3:55:17,218
2018-04-13 3:55:17,2018-04-13 3:55:18,203
2018-04-13 3:55:18,2018-04-13 3:55:20,608
2018-04-13 3:55:20,2018-04-13 3:55:22,561
2018-04-13 3:55:22,2018-04-13 3:55:24,568
2018-04-13 3:55:24,2018-04-13 3:55:25,88
2018-04-13 3:55:25,2018-04-13 3:55:26,366
2018-04-13 3:55:26,2018-04-13 3:55:26,35
2018-04-13 3:55:26,2018-04-13 3:55:27,218
2018-04-13 3:55:27,2018-04-13 3:55:27,126
2018-04-13 3:55:27,2018-04-13 3:55:30,855
2018-04-13 3:55:30,2018-04-13 3:55:33,920
2018-04-13 3:55:33,2018-04-13 3:55:34,302
2018-04-13 3:55:34,2018-04-13 3:55:35,62
2018-04-13 3:55:35,2018-04-13 3:55:45,2890
2018-04-13 3:55:45,2018-04-13 3:55:46,396
2018-04-13 3:55:46,2018-04-13 3:55:52,1556
2018-04-13 3:55:52,2018-04-13 3:55:57,1527
2018-04-13 3:55:57,2018-04-13 3:55:57,119
2018-04-13 3:55:57,2018-04-13 3:56:06,2700
2018-04-13 3:56:06,2018-04-13 3:56:07,285
2018-04-13 3:56:07,2018-04-13 3:56:15,2322
2018-04-13 3:56:15,2018-04-13 3:56:16,153
2018-04-13 3:56:16,2018-04-13 3:56:18,510
2018-04-13 3:56:18,2018-04-13 3:56:21,839
2018-04-13 3:56:21,2018-04-13 3:56:22,453
2018-04-13 3:56:22,2018-04-13 3:56:23,315
2018-04-13 3:56:23,2018-04-13 3:56:25,506
2018-04-13 3:56:25,2018-04-13 3:56:26,102
2018-04-13 3:56:26,2018-04-13 3:56:27,365
2018-04-13 3:56:27,2018-04-13 3:56:30,936
2018-04-13 3:56:30,2018-04-13 3:56:32,412
2018-04-13 3:56:32,2018-04-13 3:56:33,368
2018-04-13 3:56:33,2018-04-13 3:56:35,666
2018-04-13 3:56:35,2018-04-13 3:56:38,866
2018-04-13 3:56:38,2018-04-13 3:56:39,93
2018-04-13 3:56:39,2018-04-13 3:56:40,260
2018-04-13 3:56:40,2018-04-13 3:56:41,240
2018-04-13 3:56:41,2018-04-13 3:56:43,725
2018-04-13 3:56:43,2018-04-13 3:56:45,656
2018-04-13 3:56:45,2018-04-13 3:56:46,140
2018-04-13 3:56:46,2018-04-13 3:56:47,236
2018-04-13 3:56:47,2018-04-13 3:56:49,519
2018-04-13 3:56:49,2018-04-13 3:56:51,571
2018-04-13 3:56:51,2018-04-13 3:56:52,183
2018-04-13 3:56:52,2018-04-13 3:56:52,19
2018-04-13 3:56:52,2018-04-13 3:56:53,391
2018-04-13 3:56:53,2018-04-13 3:56:53,93
2018-04-13 3:56:53,2018-04-13 3:56:54,210
2018-04-13 3:56:54,2018-04-13 3:56:58,1010
2018-04-13 3:56:58,2018-04-13 3:56:59,286
2018-04-13 3:56:59,2018-04-13 3:57:00,489
2018-04-13 3:57:00,2018-04-13 3:57:01,186
2018-04-13 3:57:01,2018-04-13 3:57:02,316
2018-04-13 3:57:02,2018-04-13 3:57:04,477
2018-04-13 3:57:04,2018-04-13 3:57:06,500
2018-04-13 3:57:06,2018-04-13 3:57:07,339
2018-04-13 3:57:07,2018-04-13 3:57:08,328
2018-04-13 3:57:08,2018-04-13 3:57:10,471
2018-04-13 3:57:10,2018-04-13 3:57:12,505
2018-04-13 3:57:12,2018-04-13 3:57:12,157
2018-04-13 3:57:12,2018-04-13 3:57:13,199
2018-04-13 3:57:13,2018-04-13 3:57:13,37
2018-04-13 3:57:13,2018-04-13 3:57:13,56
2018-04-13 3:57:13,2018-04-13 3:57:18,1321
2018-04-13 3:57:18,2018-04-13 3:57:21,809
2018-04-13 3:57:21,2018-04-13 3:57:22,301
2018-04-13 3:57:22,2018-04-13 3:57:24,591
2018-04-13 3:57:24,2018-04-13 3:57:25,128
2018-04-13 3:57:25,2018-04-13 3:57:26,292
2018-04-13 3:57:26,2018-04-13 3:57:27,330
2018-04-13 3:57:27,2018-04-13 3:57:28,677
2018-04-13 3:57:28,2018-04-13 3:57:29,324
2018-04-13 3:57:29,2018-04-13 3:57:29,60
2018-04-13 3:57:29,2018-04-13 3:57:30,929
2018-04-13 3:57:30,2018-04-13 3:57:31,370
2018-04-13 3:57:31,2018-04-13 3:57:32,645
