Heuristics: TotalHeight Bumpiness NumHoles RowsCleared,Fitness Function = rowsCleared, 30 particles 100 iterations
2018-04-11 01:42:43,2018-04-11 01:42:46,1673
2018-04-11 01:42:46,2018-04-11 01:42:47,685
2018-04-11 01:42:47,2018-04-11 01:42:48,286
2018-04-11 01:42:48,2018-04-11 01:42:48,103
2018-04-11 01:42:48,2018-04-11 01:42:50,1090
2018-04-11 01:42:50,2018-04-11 01:42:51,291
2018-04-11 01:42:51,2018-04-11 01:42:51,203
2018-04-11 01:42:51,2018-04-11 01:42:52,143
2018-04-11 01:42:52,2018-04-11 01:42:53,932
2018-04-11 01:42:53,2018-04-11 01:42:54,463
2018-04-11 01:42:54,2018-04-11 01:42:54,143
2018-04-11 01:42:54,2018-04-11 01:42:55,184
2018-04-11 01:42:55,2018-04-11 01:42:55,123
2018-04-11 01:42:55,2018-04-11 01:42:55,119
2018-04-11 01:42:55,2018-04-11 01:42:56,72
2018-04-11 01:42:56,2018-04-11 01:42:56,381
2018-04-11 01:42:56,2018-04-11 01:42:57,348
2018-04-11 01:42:57,2018-04-11 01:42:57,72
2018-04-11 01:42:57,2018-04-11 01:42:58,504
2018-04-11 01:42:58,2018-04-11 01:42:59,659
2018-04-11 01:42:59,2018-04-11 01:43:02,1064
2018-04-11 01:43:02,2018-04-11 01:43:02,384
2018-04-11 01:43:02,2018-04-11 01:43:04,939
2018-04-11 01:43:04,2018-04-11 01:43:05,296
2018-04-11 01:43:05,2018-04-11 01:43:07,1421
2018-04-11 01:43:07,2018-04-11 01:43:07,75
2018-04-11 01:43:07,2018-04-11 01:43:08,158
2018-04-11 01:43:08,2018-04-11 01:43:09,611
2018-04-11 01:43:09,2018-04-11 01:43:10,428
2018-04-11 01:43:10,2018-04-11 01:43:10,215
2018-04-11 01:43:10,2018-04-11 01:43:12,914
2018-04-11 01:43:12,2018-04-11 01:43:12,98
2018-04-11 01:43:12,2018-04-11 01:43:13,628
2018-04-11 01:43:13,2018-04-11 01:43:14,237
2018-04-11 01:43:14,2018-04-11 01:43:14,116
2018-04-11 01:43:14,2018-04-11 01:43:14,105
2018-04-11 01:43:14,2018-04-11 01:43:15,656
2018-04-11 01:43:15,2018-04-11 01:43:17,1184
2018-04-11 01:43:17,2018-04-11 01:43:19,891
2018-04-11 01:43:19,2018-04-11 01:43:19,391
2018-04-11 01:43:19,2018-04-11 01:43:21,994
2018-04-11 01:43:21,2018-04-11 01:43:21,135
2018-04-11 01:43:21,2018-04-11 01:43:21,82
2018-04-11 01:43:22,2018-04-11 01:43:22,148
2018-04-11 01:43:22,2018-04-11 01:43:22,56
2018-04-11 01:43:22,2018-04-11 01:43:23,667
2018-04-11 01:43:23,2018-04-11 01:43:24,550
2018-04-11 01:43:24,2018-04-11 01:43:25,574
2018-04-11 01:43:25,2018-04-11 01:43:27,1555
2018-04-11 01:43:27,2018-04-11 01:43:28,155
2018-04-11 01:43:28,2018-04-11 01:43:28,162
2018-04-11 01:43:28,2018-04-11 01:43:29,380
2018-04-11 01:43:29,2018-04-11 01:43:29,229
2018-04-11 01:43:29,2018-04-11 01:43:29,283
2018-04-11 01:43:30,2018-04-11 01:43:30,387
2018-04-11 01:43:30,2018-04-11 01:43:31,367
2018-04-11 01:43:31,2018-04-11 01:43:31,244
2018-04-11 01:43:31,2018-04-11 01:43:31,252
2018-04-11 01:43:32,2018-04-11 01:43:32,355
2018-04-11 01:43:32,2018-04-11 01:43:32,57
2018-04-11 01:43:32,2018-04-11 01:43:35,2242
2018-04-11 01:43:35,2018-04-11 01:43:36,452
2018-04-11 01:43:36,2018-04-11 01:43:37,482
2018-04-11 01:43:37,2018-04-11 01:43:37,79
2018-04-11 01:43:37,2018-04-11 01:43:37,62
2018-04-11 01:43:37,2018-04-11 01:43:37,333
2018-04-11 01:43:37,2018-04-11 01:43:41,2062
2018-04-11 01:43:41,2018-04-11 01:43:42,760
2018-04-11 01:43:42,2018-04-11 01:43:44,1023
2018-04-11 01:43:44,2018-04-11 01:43:45,637
2018-04-11 01:43:45,2018-04-11 01:43:46,704
2018-04-11 01:43:46,2018-04-11 01:43:46,447
2018-04-11 01:43:46,2018-04-11 01:43:47,132
2018-04-11 01:43:47,2018-04-11 01:43:50,1948
2018-04-11 01:43:50,2018-04-11 01:43:50,175
2018-04-11 01:43:50,2018-04-11 01:43:50,96
2018-04-11 01:43:50,2018-04-11 01:43:50,172
2018-04-11 01:43:50,2018-04-11 01:43:51,233
2018-04-11 01:43:51,2018-04-11 01:43:52,563
2018-04-11 01:43:52,2018-04-11 01:43:52,147
2018-04-11 01:43:52,2018-04-11 01:43:52,346
2018-04-11 01:43:52,2018-04-11 01:43:54,826
2018-04-11 01:43:54,2018-04-11 01:43:57,2174
2018-04-11 01:43:57,2018-04-11 01:43:58,212
2018-04-11 01:43:58,2018-04-11 01:44:00,1433
2018-04-11 01:44:00,2018-04-11 01:44:01,455
2018-04-11 01:44:01,2018-04-11 01:44:03,730
2018-04-11 01:44:03,2018-04-11 01:44:04,298
2018-04-11 01:44:04,2018-04-11 01:44:04,258
2018-04-11 01:44:04,2018-04-11 01:44:04,95
2018-04-11 01:44:04,2018-04-11 01:44:05,606
2018-04-11 01:44:05,2018-04-11 01:44:06,55
2018-04-11 01:44:06,2018-04-11 01:44:06,302
2018-04-11 01:44:06,2018-04-11 01:44:08,799
2018-04-11 01:44:08,2018-04-11 01:44:10,1027
2018-04-11 01:44:10,2018-04-11 01:44:11,879
2018-04-11 01:44:11,2018-04-11 01:44:15,1986
2018-04-11 01:44:15,2018-04-11 01:44:16,396
2018-04-11 01:44:16,2018-04-11 01:44:16,62
2018-04-11 01:44:16,2018-04-11 01:44:17,569
2018-04-11 01:44:17,2018-04-11 01:44:19,917
2018-04-11 01:44:19,2018-04-11 01:44:19,537
2018-04-11 01:44:19,2018-04-11 01:44:20,156
2018-04-11 01:44:20,2018-04-11 01:44:20,260
2018-04-11 01:44:20,2018-04-11 01:44:22,1427
2018-04-11 01:44:22,2018-04-11 01:44:25,1483
2018-04-11 01:44:25,2018-04-11 01:44:27,1305
2018-04-11 01:44:27,2018-04-11 01:44:29,877
2018-04-11 01:44:29,2018-04-11 01:44:30,570
2018-04-11 01:44:30,2018-04-11 01:44:31,256
2018-04-11 01:44:31,2018-04-11 01:44:32,757
2018-04-11 01:44:32,2018-04-11 01:44:35,1669
2018-04-11 01:44:35,2018-04-11 01:44:36,458
2018-04-11 01:44:36,2018-04-11 01:44:38,1272
2018-04-11 01:44:38,2018-04-11 01:44:38,158
2018-04-11 01:44:38,2018-04-11 01:44:43,1261
2018-04-11 01:44:43,2018-04-11 01:44:43,284
2018-04-11 01:44:43,2018-04-11 01:44:46,1558
2018-04-11 01:44:46,2018-04-11 01:44:48,952
2018-04-11 01:44:48,2018-04-11 01:44:48,153
2018-04-11 01:44:48,2018-04-11 01:44:48,87
2018-04-11 01:44:48,2018-04-11 01:44:48,40
2018-04-11 01:44:48,2018-04-11 01:44:48,216
2018-04-11 01:44:49,2018-04-11 01:44:49,327
2018-04-11 01:44:49,2018-04-11 01:44:50,430
2018-04-11 01:44:50,2018-04-11 01:44:50,262
2018-04-11 01:44:50,2018-04-11 01:44:50,124
2018-04-11 01:44:50,2018-04-11 01:44:51,237
2018-04-11 01:44:51,2018-04-11 01:44:52,474
2018-04-11 01:44:52,2018-04-11 01:44:53,929
2018-04-11 01:44:53,2018-04-11 01:44:55,912
2018-04-11 01:44:55,2018-04-11 01:44:55,148
2018-04-11 01:44:55,2018-04-11 01:44:55,235
2018-04-11 01:44:56,2018-04-11 01:44:56,408
2018-04-11 01:44:56,2018-04-11 01:44:57,178
2018-04-11 01:44:57,2018-04-11 01:44:57,245
2018-04-11 01:44:57,2018-04-11 01:44:58,410
2018-04-11 01:44:58,2018-04-11 01:45:02,2322
2018-04-11 01:45:02,2018-04-11 01:45:03,401
2018-04-11 01:45:03,2018-04-11 01:45:06,1981
2018-04-11 01:45:06,2018-04-11 01:45:07,781
2018-04-11 01:45:07,2018-04-11 01:45:08,213
2018-04-11 01:45:08,2018-04-11 01:45:08,180
2018-04-11 01:45:08,2018-04-11 01:45:09,551
2018-04-11 01:45:09,2018-04-11 01:45:11,826
2018-04-11 01:45:11,2018-04-11 01:45:11,395
2018-04-11 01:45:11,2018-04-11 01:45:13,1007
2018-04-11 01:45:13,2018-04-11 01:45:14,493
2018-04-11 01:45:14,2018-04-11 01:45:15,827
2018-04-11 01:45:15,2018-04-11 01:45:17,705
2018-04-11 01:45:17,2018-04-11 01:45:17,96
2018-04-11 01:45:17,2018-04-11 01:45:17,189
2018-04-11 01:45:17,2018-04-11 01:45:17,200
2018-04-11 01:45:17,2018-04-11 01:45:18,114
2018-04-11 01:45:18,2018-04-11 01:45:20,1193
2018-04-11 01:45:20,2018-04-11 01:45:21,926
2018-04-11 01:45:21,2018-04-11 01:45:22,504
2018-04-11 01:45:22,2018-04-11 01:45:23,483
2018-04-11 01:45:23,2018-04-11 01:45:24,552
2018-04-11 01:45:24,2018-04-11 01:45:28,1736
2018-04-11 01:45:28,2018-04-11 01:45:31,1372
2018-04-11 01:45:31,2018-04-11 01:45:32,320
2018-04-11 01:45:32,2018-04-11 01:45:32,115
2018-04-11 01:45:32,2018-04-11 01:45:33,662
2018-04-11 01:45:33,2018-04-11 01:45:33,96
2018-04-11 01:45:33,2018-04-11 01:45:34,600
2018-04-11 01:45:34,2018-04-11 01:45:35,164
2018-04-11 01:45:35,2018-04-11 01:45:36,1069
2018-04-11 01:45:36,2018-04-11 01:45:38,952
2018-04-11 01:45:38,2018-04-11 01:45:38,118
2018-04-11 01:45:38,2018-04-11 01:45:39,227
2018-04-11 01:45:39,2018-04-11 01:45:40,1004
2018-04-11 01:45:40,2018-04-11 01:45:42,1076
2018-04-11 01:45:42,2018-04-11 01:45:44,900
2018-04-11 01:45:44,2018-04-11 01:45:45,948
2018-04-11 01:45:45,2018-04-11 01:45:46,468
2018-04-11 01:45:46,2018-04-11 01:45:46,154
2018-04-11 01:45:46,2018-04-11 01:45:48,1401
2018-04-11 01:45:48,2018-04-11 01:45:49,389
2018-04-11 01:45:49,2018-04-11 01:45:49,347
2018-04-11 01:45:49,2018-04-11 01:45:51,929
2018-04-11 01:45:51,2018-04-11 01:45:53,1064
2018-04-11 01:45:53,2018-04-11 01:45:54,553
2018-04-11 01:45:54,2018-04-11 01:45:55,622
2018-04-11 01:45:55,2018-04-11 01:45:55,287
2018-04-11 01:45:55,2018-04-11 01:45:56,695
2018-04-11 01:45:56,2018-04-11 01:45:57,591
2018-04-11 01:45:57,2018-04-11 01:46:01,1960
2018-04-11 01:46:01,2018-04-11 01:46:04,1671
2018-04-11 01:46:04,2018-04-11 01:46:04,472
2018-04-11 01:46:04,2018-04-11 01:46:06,1063
2018-04-11 01:46:06,2018-04-11 01:46:07,230
2018-04-11 01:46:07,2018-04-11 01:46:07,216
2018-04-11 01:46:07,2018-04-11 01:46:08,340
2018-04-11 01:46:08,2018-04-11 01:46:08,425
2018-04-11 01:46:08,2018-04-11 01:46:09,397
2018-04-11 01:46:09,2018-04-11 01:46:10,656
2018-04-11 01:46:10,2018-04-11 01:46:11,183
2018-04-11 01:46:11,2018-04-11 01:46:16,1175
2018-04-11 01:46:16,2018-04-11 01:46:20,607
2018-04-11 01:46:20,2018-04-11 01:46:22,397
2018-04-11 01:46:22,2018-04-11 01:46:22,161
2018-04-11 01:46:22,2018-04-11 01:46:25,557
2018-04-11 01:46:25,2018-04-11 01:46:29,766
2018-04-11 01:46:29,2018-04-11 01:46:31,440
2018-04-11 01:46:31,2018-04-11 01:46:36,1497
2018-04-11 01:46:36,2018-04-11 01:46:37,207
2018-04-11 01:46:37,2018-04-11 01:46:40,1001
2018-04-11 01:46:40,2018-04-11 01:46:43,863
2018-04-11 01:46:43,2018-04-11 01:46:45,700
2018-04-11 01:46:45,2018-04-11 01:46:46,305
2018-04-11 01:46:46,2018-04-11 01:46:51,1588
2018-04-11 01:46:51,2018-04-11 01:46:52,439
2018-04-11 01:46:52,2018-04-11 01:46:59,2261
2018-04-11 01:46:59,2018-04-11 01:47:00,432
2018-04-11 01:47:00,2018-04-11 01:47:05,1461
2018-04-11 01:47:05,2018-04-11 01:47:07,482
2018-04-11 01:47:07,2018-04-11 01:47:09,575
2018-04-11 01:47:09,2018-04-11 01:47:11,563
2018-04-11 01:47:11,2018-04-11 01:47:12,186
2018-04-11 01:47:12,2018-04-11 01:47:15,880
2018-04-11 01:47:15,2018-04-11 01:47:15,201
2018-04-11 01:47:15,2018-04-11 01:47:16,172
2018-04-11 01:47:16,2018-04-11 01:47:17,278
2018-04-11 01:47:17,2018-04-11 01:47:22,1519
2018-04-11 01:47:22,2018-04-11 01:47:22,208
2018-04-11 01:47:22,2018-04-11 01:47:27,1470
2018-04-11 01:47:27,2018-04-11 01:47:28,376
2018-04-11 01:47:28,2018-04-11 01:47:33,1692
2018-04-11 01:47:33,2018-04-11 01:47:37,1320
2018-04-11 01:47:37,2018-04-11 01:47:38,332
2018-04-11 01:47:38,2018-04-11 01:47:40,495
2018-04-11 01:47:40,2018-04-11 01:47:40,141
2018-04-11 01:47:40,2018-04-11 01:47:42,363
2018-04-11 01:47:42,2018-04-11 01:47:43,509
2018-04-11 01:47:43,2018-04-11 01:47:45,283
2018-04-11 01:47:45,2018-04-11 01:47:45,195
2018-04-11 01:47:45,2018-04-11 01:47:48,782
2018-04-11 01:47:48,2018-04-11 01:47:49,367
2018-04-11 01:47:49,2018-04-11 01:47:50,212
2018-04-11 01:47:50,2018-04-11 01:47:54,1276
2018-04-11 01:47:54,2018-04-11 01:47:57,824
2018-04-11 01:47:57,2018-04-11 01:47:58,204
2018-04-11 01:47:58,2018-04-11 01:47:59,312
2018-04-11 01:47:59,2018-04-11 01:48:01,506
2018-04-11 01:48:01,2018-04-11 01:48:03,491
2018-04-11 01:48:03,2018-04-11 01:48:05,906
2018-04-11 01:48:05,2018-04-11 01:48:09,1326
2018-04-11 01:48:09,2018-04-11 01:48:12,951
2018-04-11 01:48:12,2018-04-11 01:48:13,262
2018-04-11 01:48:13,2018-04-11 01:48:14,244
2018-04-11 01:48:14,2018-04-11 01:48:21,1788
2018-04-11 01:48:21,2018-04-11 01:48:23,564
2018-04-11 01:48:23,2018-04-11 01:48:26,786
2018-04-11 01:48:26,2018-04-11 01:48:26,86
2018-04-11 01:48:26,2018-04-11 01:48:28,315
2018-04-11 01:48:28,2018-04-11 01:48:28,231
2018-04-11 01:48:28,2018-04-11 01:48:29,155
2018-04-11 01:48:29,2018-04-11 01:48:34,1580
2018-04-11 01:48:34,2018-04-11 01:48:36,359
2018-04-11 01:48:36,2018-04-11 01:48:40,1030
2018-04-11 01:48:40,2018-04-11 01:48:41,314
2018-04-11 01:48:41,2018-04-11 01:48:41,13
2018-04-11 01:48:41,2018-04-11 01:48:42,328
2018-04-11 01:48:42,2018-04-11 01:48:43,142
2018-04-11 01:48:43,2018-04-11 01:48:53,2673
2018-04-11 01:48:53,2018-04-11 01:48:54,329
2018-04-11 01:48:54,2018-04-11 01:48:55,178
2018-04-11 01:48:55,2018-04-11 01:48:56,352
2018-04-11 01:48:56,2018-04-11 01:48:58,410
2018-04-11 01:48:58,2018-04-11 01:49:00,468
2018-04-11 01:49:00,2018-04-11 01:49:01,465
2018-04-11 01:49:01,2018-04-11 01:49:07,1583
2018-04-11 01:49:07,2018-04-11 01:49:15,2000
2018-04-11 01:49:15,2018-04-11 01:49:15,183
2018-04-11 01:49:15,2018-04-11 01:49:18,648
2018-04-11 01:49:18,2018-04-11 01:49:20,582
2018-04-11 01:49:20,2018-04-11 01:49:24,899
2018-04-11 01:49:24,2018-04-11 01:49:34,2858
2018-04-11 01:49:34,2018-04-11 01:49:36,667
2018-04-11 01:49:36,2018-04-11 01:49:39,684
2018-04-11 01:49:39,2018-04-11 01:49:41,462
2018-04-11 01:49:41,2018-04-11 01:49:42,205
2018-04-11 01:49:42,2018-04-11 01:49:42,218
2018-04-11 01:49:42,2018-04-11 01:49:44,596
2018-04-11 01:49:44,2018-04-11 01:49:46,326
2018-04-11 01:49:46,2018-04-11 01:49:52,1757
2018-04-11 01:49:52,2018-04-11 01:49:53,360
2018-04-11 01:49:53,2018-04-11 01:49:58,1516
2018-04-11 01:49:58,2018-04-11 01:50:03,1337
2018-04-11 01:50:03,2018-04-11 01:50:04,529
2018-04-11 01:50:04,2018-04-11 01:50:12,2211
2018-04-11 01:50:12,2018-04-11 01:50:13,331
2018-04-11 01:50:13,2018-04-11 01:50:15,485
2018-04-11 01:50:15,2018-04-11 01:50:16,219
2018-04-11 01:50:16,2018-04-11 01:50:16,28
2018-04-11 01:50:16,2018-04-11 01:50:17,309
2018-04-11 01:50:18,2018-04-11 01:50:20,839
2018-04-11 01:50:20,2018-04-11 01:50:22,406
2018-04-11 01:50:22,2018-04-11 01:50:24,575
2018-04-11 01:50:24,2018-04-11 01:50:30,1750
2018-04-11 01:50:30,2018-04-11 01:50:34,1072
2018-04-11 01:50:34,2018-04-11 01:50:37,877
2018-04-11 01:50:37,2018-04-11 01:50:38,155
2018-04-11 01:50:38,2018-04-11 01:50:39,406
2018-04-11 01:50:39,2018-04-11 01:50:40,207
2018-04-11 01:50:40,2018-04-11 01:50:44,1233
2018-04-11 01:50:44,2018-04-11 01:50:47,812
2018-04-11 01:50:47,2018-04-11 01:50:50,744
2018-04-11 01:50:50,2018-04-11 01:50:51,355
2018-04-11 01:50:51,2018-04-11 01:50:52,203
2018-04-11 01:50:52,2018-04-11 01:50:54,469
2018-04-11 01:50:54,2018-04-11 01:50:54,116
2018-04-11 01:50:54,2018-04-11 01:50:56,546
2018-04-11 01:50:56,2018-04-11 01:50:57,414
2018-04-11 01:50:57,2018-04-11 01:50:58,330
2018-04-11 01:50:58,2018-04-11 01:51:09,3023
2018-04-11 01:51:09,2018-04-11 01:51:15,1590
2018-04-11 01:51:15,2018-04-11 01:51:22,1689
2018-04-11 01:51:22,2018-04-11 01:51:28,1453
2018-04-11 01:51:28,2018-04-11 01:51:28,114
2018-04-11 01:51:29,2018-04-11 01:51:30,521
2018-04-11 01:51:31,2018-04-11 01:51:36,1401
2018-04-11 01:51:36,2018-04-11 01:51:37,273
2018-04-11 01:51:37,2018-04-11 01:51:42,1636
2018-04-11 01:51:42,2018-04-11 01:51:43,340
2018-04-11 01:51:43,2018-04-11 01:51:44,357
2018-04-11 01:51:44,2018-04-11 01:51:47,784
2018-04-11 01:51:47,2018-04-11 01:51:52,1636
2018-04-11 01:51:52,2018-04-11 01:51:52,94
2018-04-11 01:51:52,2018-04-11 01:51:56,1152
2018-04-11 01:51:56,2018-04-11 01:52:01,1835
2018-04-11 01:52:01,2018-04-11 01:52:01,107
2018-04-11 01:52:01,2018-04-11 01:52:04,1056
2018-04-11 01:52:04,2018-04-11 01:52:09,1647
2018-04-11 01:52:09,2018-04-11 01:52:11,542
2018-04-11 01:52:11,2018-04-11 01:52:11,126
2018-04-11 01:52:11,2018-04-11 01:52:12,129
2018-04-11 01:52:12,2018-04-11 01:52:13,326
2018-04-11 01:52:13,2018-04-11 01:52:13,186
2018-04-11 01:52:13,2018-04-11 01:52:14,366
2018-04-11 01:52:14,2018-04-11 01:52:15,128
2018-04-11 01:52:15,2018-04-11 01:52:15,276
2018-04-11 01:52:15,2018-04-11 01:52:16,24
2018-04-11 01:52:16,2018-04-11 01:52:18,854
2018-04-11 01:52:18,2018-04-11 01:52:22,1379
2018-04-11 01:52:22,2018-04-11 01:52:24,749
2018-04-11 01:52:24,2018-04-11 01:52:30,1864
2018-04-11 01:52:30,2018-04-11 01:52:31,211
2018-04-11 01:52:31,2018-04-11 01:52:31,267
2018-04-11 01:52:31,2018-04-11 01:52:32,365
2018-04-11 01:52:32,2018-04-11 01:52:33,128
2018-04-11 01:52:33,2018-04-11 01:52:35,666
2018-04-11 01:52:35,2018-04-11 01:52:36,482
2018-04-11 01:52:36,2018-04-11 01:52:37,199
2018-04-11 01:52:37,2018-04-11 01:52:38,350
2018-04-11 01:52:38,2018-04-11 01:52:39,191
2018-04-11 01:52:39,2018-04-11 01:52:42,1247
2018-04-11 01:52:42,2018-04-11 01:52:44,477
2018-04-11 01:52:44,2018-04-11 01:52:45,461
2018-04-11 01:52:45,2018-04-11 01:52:45,62
2018-04-11 01:52:45,2018-04-11 01:52:48,1049
2018-04-11 01:52:48,2018-04-11 01:52:50,476
2018-04-11 01:52:50,2018-04-11 01:52:50,127
2018-04-11 01:52:50,2018-04-11 01:52:53,816
2018-04-11 01:52:53,2018-04-11 01:52:53,118
2018-04-11 01:52:53,2018-04-11 01:52:55,737
2018-04-11 01:52:55,2018-04-11 01:52:57,679
2018-04-11 01:52:57,2018-04-11 01:52:58,227
2018-04-11 01:52:58,2018-04-11 01:52:59,167
2018-04-11 01:52:59,2018-04-11 01:53:00,377
2018-04-11 01:53:00,2018-04-11 01:53:01,443
2018-04-11 01:53:01,2018-04-11 01:53:03,741
2018-04-11 01:53:03,2018-04-11 01:53:03,106
2018-04-11 01:53:03,2018-04-11 01:53:06,715
2018-04-11 01:53:06,2018-04-11 01:53:07,297
2018-04-11 01:53:07,2018-04-11 01:53:12,1999
2018-04-11 01:53:12,2018-04-11 01:53:13,222
2018-04-11 01:53:13,2018-04-11 01:53:14,669
2018-04-11 01:53:14,2018-04-11 01:53:15,254
2018-04-11 01:53:15,2018-04-11 01:53:17,790
2018-04-11 01:53:17,2018-04-11 01:53:19,676
2018-04-11 01:53:19,2018-04-11 01:53:21,788
2018-04-11 01:53:22,2018-04-11 01:53:22,207
2018-04-11 01:53:22,2018-04-11 01:53:23,504
2018-04-11 01:53:23,2018-04-11 01:53:24,35
2018-04-11 01:53:24,2018-04-11 01:53:28,1579
2018-04-11 01:53:28,2018-04-11 01:53:28,168
2018-04-11 01:53:28,2018-04-11 01:53:30,444
2018-04-11 01:53:30,2018-04-11 01:53:30,122
2018-04-11 01:53:30,2018-04-11 01:53:32,676
2018-04-11 01:53:32,2018-04-11 01:53:33,225
2018-04-11 01:53:33,2018-04-11 01:53:35,697
2018-04-11 01:53:35,2018-04-11 01:53:36,374
2018-04-11 01:53:36,2018-04-11 01:53:38,896
2018-04-11 01:53:38,2018-04-11 01:53:40,654
2018-04-11 01:53:40,2018-04-11 01:53:40,20
2018-04-11 01:53:40,2018-04-11 01:53:42,725
2018-04-11 01:53:42,2018-04-11 01:53:43,211
2018-04-11 01:53:43,2018-04-11 01:53:44,259
2018-04-11 01:53:44,2018-04-11 01:53:44,84
2018-04-11 01:53:44,2018-04-11 01:53:45,370
2018-04-11 01:53:45,2018-04-11 01:53:45,98
2018-04-11 01:53:45,2018-04-11 01:53:47,606
2018-04-11 01:53:47,2018-04-11 01:53:51,1333
2018-04-11 01:53:51,2018-04-11 01:53:52,310
2018-04-11 01:53:52,2018-04-11 01:53:54,792
2018-04-11 01:53:54,2018-04-11 01:53:55,445
2018-04-11 01:53:55,2018-04-11 01:53:57,719
2018-04-11 01:53:57,2018-04-11 01:53:57,19
2018-04-11 01:53:57,2018-04-11 01:53:58,360
2018-04-11 01:53:58,2018-04-11 01:53:59,302
2018-04-11 01:53:59,2018-04-11 01:53:59,162
2018-04-11 01:53:59,2018-04-11 01:54:04,1387
2018-04-11 01:54:04,2018-04-11 01:54:04,433
2018-04-11 01:54:04,2018-04-11 01:54:05,178
2018-04-11 01:54:05,2018-04-11 01:54:08,1066
2018-04-11 01:54:08,2018-04-11 01:54:08,119
2018-04-11 01:54:08,2018-04-11 01:54:08,157
2018-04-11 01:54:08,2018-04-11 01:54:09,69
2018-04-11 01:54:09,2018-04-11 01:54:09,190
2018-04-11 01:54:09,2018-04-11 01:54:10,197
2018-04-11 01:54:10,2018-04-11 01:54:13,1255
2018-04-11 01:54:13,2018-04-11 01:54:14,131
2018-04-11 01:54:14,2018-04-11 01:54:23,3573
2018-04-11 01:54:23,2018-04-11 01:54:24,174
2018-04-11 01:54:24,2018-04-11 01:54:25,421
2018-04-11 01:54:25,2018-04-11 01:54:28,1106
2018-04-11 01:54:28,2018-04-11 01:54:28,250
2018-04-11 01:54:28,2018-04-11 01:54:32,1265
2018-04-11 01:54:32,2018-04-11 01:54:33,157
2018-04-11 01:54:33,2018-04-11 01:54:34,288
2018-04-11 01:54:34,2018-04-11 01:54:35,455
2018-04-11 01:54:35,2018-04-11 01:54:36,338
2018-04-11 01:54:36,2018-04-11 01:54:36,117
2018-04-11 01:54:36,2018-04-11 01:54:38,556
2018-04-11 01:54:38,2018-04-11 01:54:40,662
2018-04-11 01:54:40,2018-04-11 01:54:41,484
2018-04-11 01:54:41,2018-04-11 01:54:41,83
2018-04-11 01:54:41,2018-04-11 01:54:42,67
2018-04-11 01:54:42,2018-04-11 01:54:43,419
2018-04-11 01:54:43,2018-04-11 01:54:44,190
2018-04-11 01:54:44,2018-04-11 01:54:45,447
2018-04-11 01:54:45,2018-04-11 01:54:46,484
2018-04-11 01:54:46,2018-04-11 01:54:48,582
2018-04-11 01:54:48,2018-04-11 01:54:49,239
2018-04-11 01:54:49,2018-04-11 01:54:50,513
2018-04-11 01:54:50,2018-04-11 01:54:51,294
2018-04-11 01:54:51,2018-04-11 01:54:52,609
2018-04-11 01:54:52,2018-04-11 01:54:53,314
2018-04-11 01:54:53,2018-04-11 01:54:54,181
2018-04-11 01:54:54,2018-04-11 01:54:55,298
2018-04-11 01:54:55,2018-04-11 01:54:56,598
2018-04-11 01:54:56,2018-04-11 01:55:00,1532
2018-04-11 01:55:00,2018-04-11 01:55:01,227
2018-04-11 01:55:01,2018-04-11 01:55:01,219
2018-04-11 01:55:01,2018-04-11 01:55:02,366
2018-04-11 01:55:02,2018-04-11 01:55:03,57
2018-04-11 01:55:03,2018-04-11 01:55:06,1076
2018-04-11 01:55:06,2018-04-11 01:55:07,682
2018-04-11 01:55:07,2018-04-11 01:55:10,1027
2018-04-11 01:55:10,2018-04-11 01:55:13,969
2018-04-11 01:55:13,2018-04-11 01:55:13,71
2018-04-11 01:55:13,2018-04-11 01:55:15,688
2018-04-11 01:55:15,2018-04-11 01:55:16,290
2018-04-11 01:55:16,2018-04-11 01:55:16,67
2018-04-11 01:55:16,2018-04-11 01:55:16,179
2018-04-11 01:55:16,2018-04-11 01:55:22,1880
2018-04-11 01:55:22,2018-04-11 01:55:23,448
2018-04-11 01:55:23,2018-04-11 01:55:24,450
2018-04-11 01:55:24,2018-04-11 01:55:26,813
2018-04-11 01:55:26,2018-04-11 01:55:28,445
2018-04-11 01:55:28,2018-04-11 01:55:29,338
2018-04-11 01:55:29,2018-04-11 01:55:31,808
2018-04-11 01:55:31,2018-04-11 01:55:32,297
2018-04-11 01:55:32,2018-04-11 01:55:33,314
2018-04-11 01:55:33,2018-04-11 01:55:37,1568
2018-04-11 01:55:37,2018-04-11 01:55:38,484
2018-04-11 01:55:38,2018-04-11 01:55:39,372
2018-04-11 01:55:39,2018-04-11 01:55:42,771
2018-04-11 01:55:42,2018-04-11 01:55:42,158
2018-04-11 01:55:42,2018-04-11 01:55:44,824
2018-04-11 01:55:44,2018-04-11 01:55:48,1438
2018-04-11 01:55:48,2018-04-11 01:55:49,181
2018-04-11 01:55:49,2018-04-11 01:55:49,87
2018-04-11 01:55:49,2018-04-11 01:55:50,195
2018-04-11 01:55:50,2018-04-11 01:55:51,448
2018-04-11 01:55:51,2018-04-11 01:55:52,248
2018-04-11 01:55:52,2018-04-11 01:55:53,332
2018-04-11 01:55:53,2018-04-11 01:55:54,460
2018-04-11 01:55:54,2018-04-11 01:55:55,186
2018-04-11 01:55:55,2018-04-11 01:55:58,1049
2018-04-11 01:55:58,2018-04-11 01:55:59,637
2018-04-11 01:55:59,2018-04-11 01:56:00,371
